Equipment_Name,MAC,IP,Device_Category,Device_Type,Notes,Status_Check,SNMP_Community,SNMP_Version,Network_Location_ID
2030 Bassville PBEM5 .57,80:2A:A8:6F:13:56,10.2.30.57,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,38
2030 Bassville C5 .56,0A:00:3E:04:62:CF,10.2.30.56,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,38
2030 Bassville C5 .55,0A:00:3E:10:17:99,10.2.30.55,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,38
2030 Bassville C5 .54,0A:00:3E:01:1D:A5,10.2.30.54,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,38
2030 Bassville C5 .53,0A:00:3E:03:E5:6C,10.2.30.53,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,38
2030 Bassville C5 .52,0A:00:3E:03:0C:A7,10.2.30.52,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,38
2030 Bassville C5 .51,0A:00:3E:03:40:BA,10.2.30.51,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,38
2030 Bassville RM365 .30,00:27:22:27:CD:D0,10.2.30.30,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,38
2030 Bassville RTR,00:00:00:00:00:0A,10.2.30.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,38
2030 Bassville RM5 .154,80:2A:A8:EF:88:42,10.2.30.154,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,38
2030 Bassville RM5 .153,80:2A:A8:EF:8A:A1,10.2.30.153,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,38
2030 Bassville RM5 .152,80:2A:A8:EF:8A:A0,10.2.30.152,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,38
2030 Bassville RM5 .151,80:2A:A8:EF:8A:91,10.2.30.151,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,38
2030 Bassville UPS,00:00:00:00:00:0A,10.2.30.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,38
2030 Bassville Netonix .14,00:00:00:00:00:0A,10.2.30.14,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,38
2030 Bassville Netonix .13,00:00:00:00:00:0A,10.2.30.13,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,38
2030 Bassville Netonix .12,00:00:00:00:00:0A,10.2.30.12,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,38
2030 Bassville SiteMonitor,00:00:00:00:00:0A,10.2.30.11,Sync Timing,PacketFlux SiteMonitor,,ICMP and SNMP,!highspeed,2,38
2030 Bassville SiteMonitor,00:00:00:00:00:0A,10.2.30.10,Sync Timing,PacketFlux SiteMonitor,,ICMP and SNMP,!highspeed,2,38
2029 Rogersville NW RTR,00:00:00:00:00:0A,10.2.29.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,307
2029 Rogersville NW RM2 .20,68:72:51:43:FA:36,10.2.29.20,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,307
2029 Rogersville NW UPS,00:00:00:00:00:0A,10.2.29.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,307
2029 Rogersville NW PBEM5 .131,44:D9:E7:B3:C6:EC,10.2.29.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,307
2029 Rogersville NW PBEM5 .130,80:2A:A8:E5:8C:6F,10.2.29.130,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,307
2029 Rogersville NW Netonix .10,00:00:00:00:00:0A,10.2.29.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,307
2028 Stairstep UPS,00:00:00:00:00:0A,10.2.28.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,306
2028 Stairstep PBEM5 .131,80:2A:A8:63:F0:3B,10.2.28.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,306
2028 Stairstep PBEM5 .130,80:2A:A8:A3:7D:74,10.2.28.130,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,306
2027 Zarks C9 .96,0A:00:3E:91:CB:6F,10.2.27.96,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks C9 .95,0A:00:3E:92:50:09,10.2.27.95,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks C9 .94,0A:00:3E:92:56:27,10.2.27.94,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks C9 .93,0A:00:3E:90:1D:FC,10.2.27.93,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks C9 .92,0A:00:3E:90:65:EF,10.2.27.92,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks C9 .91,0A:00:3E:90:B7:36,10.2.27.91,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks PBEM5 .53,44:D9:E7:D1:F8:20,10.2.27.53,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,36
2027 Zarks C2 .26,0A:00:3E:24:D3:D3,10.2.27.26,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks RTR,00:00:00:00:00:0A,10.2.27.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,36
2027 Zarks C2 .25,0A:00:3E:25:47:A2,10.2.27.25,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks C2 .24,0A:00:3E:20:68:AB,10.2.27.24,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks C2 .23,0A:00:3E:20:76:71,10.2.27.23,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks C2 .22,0A:00:3E:24:58:00,10.2.27.22,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks C2 .21,0A:00:3E:23:A1:91,10.2.27.21,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks C2 .20,0A:00:3E:27:96:93,10.2.27.20,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks UPS,00:00:00:00:00:0A,10.2.27.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,36
2027 Zarks AF5x .139,06:18:D6:E3:4A:23,10.2.27.139,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,36
2027 Zarks AF5x .138,06:18:D6:E3:BA:6A,10.2.27.138,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,36
2027 Zarks 027 Zarks f 015 Glidewell BHS,0A:00:3E:B0:EC:D4,10.2.27.131,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,36
2027 Zarks SiteMonitor,00:00:00:00:00:0A,10.2.27.11,Sync Timing,PacketFlux SiteMonitor,,ICMP and SNMP,!highspeed,2,36
2027 Zarks CMM,00:00:00:00:00:0A,10.2.27.10,Sync Timing,Cambium CMM,,ICMP and SNMP,!highspeed,2,36
2026 Seymour C9 .96,0A:00:3E:91:A9:76,10.2.26.96,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,35
2026 Seymour C9 .95,0A:00:3E:90:C2:7A,10.2.26.95,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,35
2026 Seymour C9 .94,0A:00:3E:91:E3:E3,10.2.26.94,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,35
2026 Seymour C9 .93,0A:00:3E:91:B1:66,10.2.26.93,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,35
2026 Seymour C9 .92,0A:00:3E:90:78:D7,10.2.26.92,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,35
2026 Seymour C9 .91,0A:00:3E:91:A8:8F,10.2.26.91,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,35
2026 Seymour AF5x .59,82:2A:A8:CE:21:46,10.2.26.59,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,35
2026 Seymour PBEM5 .55,44:D9:E7:D1:F3:BC,10.2.26.55,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,35
2026 Seymour PBEM5 .53,44:D9:E7:D1:F6:67,10.2.26.53,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,35
2026 Seymour RTR,00:00:00:00:00:0A,10.2.26.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,35
2026 Seymour C2 .20,0A:00:3E:26:DA:A4,10.2.26.20,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,35
2026 Seymour UPS,00:00:00:00:00:0A,10.2.26.16,UPS,DuraComm RMCU UPS,,ICMP and SNMP,!highspeed,2,35
2026 Seymour Netonix .11,00:00:00:00:00:0A,10.2.26.11,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,35
2026 Seymour CMM,00:00:00:00:00:0A,10.2.26.10,Sync Timing,Cambium CMM,,ICMP and SNMP,!highspeed,2,35
2252 SpringNet Gateway RTR,00:00:00:00:00:0A,10.2.252.33,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,202
2252 SpringNet Gateway RTR,00:00:00:00:00:0A,10.2.252.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,202
2252 SpringNet Gateway RTR,00:00:00:00:00:0A,10.2.252.238,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,202
2252 SpringNet Gateway RTR,00:00:00:00:00:0A,10.2.252.237,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,202
2252 SpringNet Gateway RTR,00:00:00:00:00:0A,10.2.252.234,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,202
2252 SpringNet Gateway RTR,00:00:00:00:00:0A,10.2.252.233,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,202
2252 SpringNet Gateway RTR,00:00:00:00:00:0A,10.2.252.230,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,202
2252 SpringNet Gateway RTR,00:00:00:00:00:0A,10.2.252.229,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,202
2252 SpringNet Gateway RTR,00:00:00:00:00:0A,10.2.252.226,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,202
2252 SpringNet Gateway RTR,00:00:00:00:00:0A,10.2.252.225,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,202
2252 SpringNet Gateway RTR,00:00:00:00:00:0A,10.2.252.222,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,202
2252 SpringNet Gateway RTR,00:00:00:00:00:0A,10.2.252.221,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,202
2250 Sho-Me Gateway RTR,00:00:00:00:00:0A,10.2.250.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,216
2250 Sho-Me Gateway UPS,00:00:00:00:00:0A,10.2.250.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,216
2248 Springfield Underground RTR,00:00:00:00:00:0A,10.2.248.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,200
2248 Springfield Underground UPS,00:00:00:00:00:0A,10.2.248.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,200
2248 Springfield Underground NSM2 .133,68:72:51:3F:BC:10,10.2.248.133,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,200
2248 Springfield Underground 248 Springfield Underground UPS A,00:00:00:00:00:0A,10.2.248.132,Backhaul,Other,,ICMP and SNMP,!highspeed,2,200
2248 Springfield Underground C5 .131,0A:00:3E:B0:A1:04,10.2.248.131,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,200
2248 Springfield Underground C5 .130,0A:00:3E:B0:A2:90,10.2.248.130,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,200
2240 McCartney Substation NSM2 .27,68:72:51:2F:B9:57,10.2.240.27,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,6
2240 McCartney Substation RTR,00:00:00:00:00:0A,10.2.240.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,6
2002 Missouri Park Campground C9 .96,0A:00:3E:91:9F:06,10.2.2.96,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,257
2002 Missouri Park Campground NSM5 .59,80:2A:A8:ED:A6:87,10.2.2.59,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,257
2002 Missouri Park Campground RM365 .33,68:72:51:6B:9B:6D,10.2.2.33,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,257
2002 Missouri Park Campground RM365 .32,68:72:51:61:5E:07,10.2.2.32,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,257
2002 Missouri Park Campground RM365 .31,68:72:51:6B:9A:8A,10.2.2.31,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,257
2002 Missouri Park Campground RTR,00:00:00:00:00:0A,10.2.2.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,257
2002 Missouri Park Campground PBEM5 .131,80:2A:A8:A9:56:8B,10.2.2.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,257
2002 Missouri Park Campground NSM2 .120,68:72:51:59:37:A4,10.2.2.120,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,257
2019 Conway C9 .96,0A:00:3E:90:37:B2,10.2.19.96,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,28
2019 Conway C9 .95,0A:00:3E:92:6F:04,10.2.19.95,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,28
2019 Conway C9 .94,0A:00:3E:90:37:40,10.2.19.94,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,28
2019 Conway C9 .93,0A:00:3E:92:6F:E5,10.2.19.93,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,28
2019 Conway C9 .92,0A:00:3E:90:CD:16,10.2.19.92,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,28
2019 Conway C9 .91,0A:00:3E:94:05:DB,10.2.19.91,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,28
2019 Conway PBEM5 .53,44:D9:E7:C3:4F:A0,10.2.19.53,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,28
2019 Conway RM5 .50,24:A4:3C:FD:D4:37,10.2.19.50,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,28
2019 Conway C5 .131,0A:00:3E:39:03:CB,10.2.19.131,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,28
2019 Conway C5 .130,0A:00:3E:39:71:89,10.2.19.130,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,28
2018 Strafford C9 .96,0A:00:3E:92:62:40,10.2.18.96,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford C9 .95,0A:00:3E:91:AD:81,10.2.18.95,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford C9 .91,0A:00:3E:92:7C:A6,10.2.18.91,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford C9 .90,0A:00:3E:93:D9:FC,10.2.18.90,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford NBM5 .59,68:72:51:31:5B:71,10.2.18.59,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,19
2018 Strafford C5 .58,0A:00:3E:39:71:94,10.2.18.58,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford PBEM5 .57,F0:9F:C2:85:D4:45,10.2.18.57,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,19
2018 Strafford C5 .56,0A:00:3E:04:58:E5,10.2.18.56,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford C5 .55,0A:00:3E:04:41:EA,10.2.18.55,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford C5 .54,0A:00:3E:04:61:05,10.2.18.54,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford C9 .53,0A:00:3E:01:33:67,10.2.18.53,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford C5 .51,0A:00:3E:01:0F:6B,10.2.18.51,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford C9 .50,0A:00:3E:04:B6:16,10.2.18.50,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford RTR,00:00:00:00:00:0A,10.2.18.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,19
2018 Strafford UPS,00:00:00:00:00:0A,10.2.18.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,19
2018 Strafford AF5x .138,82:2A:A8:CE:1C:70,10.2.18.138,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,19
2018 Strafford C5 .131,0A:00:3E:39:63:01,10.2.18.131,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford C5 .130,0A:00:3E:39:6A:76,10.2.18.130,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,19
2018 Strafford RTR,00:00:00:00:00:0A,10.2.18.113,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,19
2018 Strafford PBEM5 .110,80:2A:A8:E5:2B:1A,10.2.18.110,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,19
2018 Strafford Netonix .11,00:00:00:00:00:0A,10.2.18.11,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,19
2018 Strafford PBEM5 .109,80:2A:A8:E5:2B:1F,10.2.18.109,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,19
2018 Strafford PBEM5 .105,80:2A:A8:39:7C:E9,10.2.18.105,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,19
2018 Strafford UPS,00:00:00:00:00:0A,10.2.18.102,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,19
2018 Strafford Netonix .10,00:00:00:00:00:0A,10.2.18.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,19
2017 Chapel Hill C9 .90,0A:00:3E:90:CE:30,10.2.17.90,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,260
2017 Chapel Hill NSM5 .59,80:2A:A8:75:3C:7E,10.2.17.59,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,260
2017 Chapel Hill RM5 .50,44:D9:E7:65:94:5F,10.2.17.50,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,260
2017 Chapel Hill RTR,00:00:00:00:00:0A,10.2.17.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,260
2017 Chapel Hill UPS,00:00:00:00:00:0A,10.2.17.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,260
2017 Chapel Hill AF5x .131,06:18:D6:E3:2B:2E,10.2.17.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,260
2017 Chapel Hill AF5x .130,06:18:D6:E3:2C:4E,10.2.17.130,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,260
2017 Chapel Hill Netonix .10,00:00:00:00:00:0A,10.2.17.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,260
2168 Long Lane C9 .90,0A:00:3E:92:16:2A,10.2.168.90,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,225
2168 Long Lane RM2 .20,68:72:51:4B:7A:F6,10.2.168.20,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,225
2168 Long Lane PBEM5 .139,F0:9F:C2:85:D3:D6,10.2.168.139,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,225
2168 Long Lane PBEM5 .138,F0:9F:C2:85:D4:FC,10.2.168.138,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,225
2168 Long Lane 10.168.200.2 BHM to 168 Long Lane,0A:00:3E:B2:FE:67,10.2.168.130,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,225
2168 Long Lane Netonix .10,00:00:00:00:00:0A,10.2.168.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,225
2167 Seymour N C9 .96,0A:00:3E:93:E0:83,10.2.167.96,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,224
2167 Seymour N C9 .95,0A:00:3E:95:BE:A2,10.2.167.95,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,224
2167 Seymour N C9 .94,0A:00:3E:95:86:04,10.2.167.94,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,224
2167 Seymour N C9 .93,0A:00:3E:95:5E:B2,10.2.167.93,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,224
2167 Seymour N C9 .92,0A:00:3E:94:A3:90,10.2.167.92,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,224
2167 Seymour N C9 .91,0A:00:3E:95:AE:D9,10.2.167.91,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,224
2167 Seymour N NSM5 .59,04:18:D6:45:2B:D5,10.2.167.59,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,224
2167 Seymour N RTR,00:00:00:00:00:0A,10.2.167.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,224
2167 Seymour N RM2 .24,68:72:51:6D:E4:CE,10.2.167.24,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,224
2167 Seymour N RM2 .20,68:72:51:41:3F:6B,10.2.167.20,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,224
2167 Seymour N UPS,00:00:00:00:00:0A,10.2.167.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,224
2167 Seymour N 10.167.200.3 BHS to 026 Seymore Show-Me,0A:00:3E:B2:E6:2D,10.2.167.131,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,224
2167 Seymour N 026 Seymour t 167 Seymour N BHM,0A:00:3E:B2:E6:BC,10.2.167.130,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,224
2167 Seymour N Netonix .10,00:00:00:00:00:0A,10.2.167.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,224
2163 Buffalo NW C9+ .94,0A:00:3E:45:89:EE,10.2.163.94,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,236
2163 Buffalo NW C9+ .93,0A:00:3E:45:89:DF,10.2.163.93,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,236
2163 Buffalo NW C9+ .92,0A:00:3E:45:89:75,10.2.163.92,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,236
2163 Buffalo NW C9+ .91,0A:00:3E:45:89:6A,10.2.163.91,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,236
2163 Buffalo NW CE2 .24,00:04:56:CA:83:73,10.2.163.24,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,236
2163 Buffalo NW CE2 .23,00:04:56:CA:7C:0B,10.2.163.23,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,236
2163 Buffalo NW CE2 .22,00:04:56:CA:11:E7,10.2.163.22,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,236
2163 Buffalo NW CE2 .21,00:04:56:CA:11:CB,10.2.163.21,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,236
2163 Buffalo NW UPS,00:00:00:00:00:0A,10.2.163.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,236
2163 Buffalo NW AF5x .131,06:18:D6:E3:B0:F5,10.2.163.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,236
2163 Buffalo NW AF5x .130,06:18:D6:E3:B9:95,10.2.163.130,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,236
2163 Buffalo NW Netonix .10,00:00:00:00:00:0A,10.2.163.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,236
2161 Phillipsburg C9+ .94,0A:00:3E:45:89:5A,10.2.161.94,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,234
2161 Phillipsburg C9+ .93,0A:00:3E:45:89:0F,10.2.161.93,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,234
2161 Phillipsburg C9+ .92,0A:00:3E:45:88:19,10.2.161.92,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,234
2161 Phillipsburg C9+ .91,0A:00:3E:45:8B:14,10.2.161.91,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,234
2161 Phillipsburg RTR,00:00:00:00:00:0A,10.2.161.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,234
2161 Phillipsburg CE2 .24,00:04:56:CA:7D:07,10.2.161.24,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,234
2161 Phillipsburg CE2 .23,00:04:56:CA:7C:AD,10.2.161.23,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,234
2161 Phillipsburg CE2 .22,00:04:56:CA:80:37,10.2.161.22,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,234
2161 Phillipsburg CE2 .21,00:04:56:CA:7F:61,10.2.161.21,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,234
2161 Phillipsburg UPS,00:00:00:00:00:0A,10.2.161.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,234
2161 Phillipsburg AF5x .131,06:18:D6:E3:D3:69,10.2.161.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,234
2161 Phillipsburg AF5x .130,82:2A:A8:CE:20:0B,10.2.161.130,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,234
2161 Phillipsburg Netonix .10,00:00:00:00:00:0A,10.2.161.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,234
2158 Tri County Line C9+ .94,0A:00:3E:45:89:7A,10.2.158.94,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,241
2158 Tri County Line C9+ .93,0A:00:3E:45:89:C2,10.2.158.93,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,241
2158 Tri County Line C9+ .92,0A:00:3E:45:8A:CE,10.2.158.92,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,241
